Begrotingsjaar;Valuta;eenheid;Uitgaven (U) Verplichtingen (V) Ontvangsten (O);Begrotingsstaat;Onderdeel;Omschrijving;ontwerpbegroting;vastgestelde begroting;1ste suppletoire begroting;2de suppletoire begroting;Realisatie;Url
2013;Euro;x1000;V;IXA, Nationale Schuld;-;TOTAAL;50.923.049;50.257.744;50.604.966;46.513.948;48.963.257;
2013;Euro;x1000;V;IXA, Nationale Schuld;1;Financiering staatsschuld;42.055.423;42.011.412;40.738.571;38.348.275;46.229.838;
2013;Euro;x1000;V;IXA, Nationale Schuld;2;Kasbeheer;8.867.626;8.246.332;9.866.395;8.165.673;2.733.419;
2013;Euro;x1000;U;IXB, Financiën;-;TOTAAL;10.926.599;10.965.828;15.006.609;15.041.696;17.539.992;
2013;Euro;x1000;U;IXB, Financiën;1;Belastingen;3.244.427;3.244.427;3.404.813;3.212.514;3.187.000;
2013;Euro;x1000;U;IXB, Financiën;2;Financiele Markten;59.938;59.938;60.881;62.866;60.866;
2013;Euro;x1000;U;IXB, Financiën;3;Financ. act. Publiek-Private sector;1.994.237;1.994.237;5.715.624;6.187.622;8.674.220;
2013;Euro;x1000;U;IXB, Financiën;4;Internationale Fin. Betrekkingen;2.323.757;2.449.757;2.599.757;2.599.757;2.599.623;
2013;Euro;x1000;U;IXB, Financiën;5;Exportkrediet- en investeringsverzekering;113.106;113.106;113.106;113.106;103.647;
2013;Euro;x1000;U;IXB, Financiën;6;BTW-Compensatiefonds;2.895.357;2.895.357;2.894.127;2.660.000;2.715.812;
2013;Euro;x1000;U;IXB, Financiën;7;Beheer materiele activa;84.58;300;306;606;334;
2013;Euro;x1000;U;IXB, Financiën;10;Nominaal en onvoorzien;7.008;5.685;3.219;3.901;0;
2013;Euro;x1000;U;IXB, Financiën;21;Centraal Apparaat;204.189;203.021;214.776;201.324;198.49;
2013;Euro;x1000;O;IXB, Financiën;-;TOTAAL;6.628.002;6.246.306;7.389.025;8.342.254;10.889.279;
2013;Euro;x1000;O;IXB, Financiën;1;Belastingen;852.125;852.125;812.125;645.125;648.199;
2013;Euro;x1000;O;IXB, Financiën;2;Financiele Markten;176.748;176.748;169.525;292.403;362.27;
2013;Euro;x1000;O;IXB, Financiën;3;Financ. act. Publiek-Private sector;5.201.977;5.027.343;6.197.126;7.121.120;9.603.301;
2013;Euro;x1000;O;IXB, Financiën;4;Internationale Fin. Betrekkingen;64.091;32.394;32.394;34.186;34.336;
2013;Euro;x1000;O;IXB, Financiën;5;Exportkrediet- en investeringsverzekering;128.55;128.55;142.55;216.25;202.684;
2013;Euro;x1000;O;IXB, Financiën;6;BTW-Compensatiefonds;0;0;0;0;0;
2013;Euro;x1000;O;IXB, Financiën;7;Beheer materiele activa;176.986;1.8;1.8;2.1;2.278;
2013;Euro;x1000;O;IXB, Financiën;10;Nominaal en onvoorzien;0;0;0;0;0;
2013;Euro;x1000;O;IXB, Financiën;21;Centraal Apparaat;27.525;27.346;33.505;31.07;36.211;
2013;Euro;x1000;V;IXB, Financiën;-;TOTAAL;17.756.527;17.795.756;32.463.537;-22.341.315;-33.111.893;
2013;Euro;x1000;V;IXB, Financiën;1;Belastingen;3.244.427;3.244.427;3.404.813;3.212.514;3.273.683;
2013;Euro;x1000;V;IXB, Financiën;2;Financiele Markten;59.938;59.938;60.881;-6.084.316;-7.291.534;
2013;Euro;x1000;V;IXB, Financiën;3;Financ. act. Publiek-Private sector;336.637;336.637;14.835.024;14.756.035;13.595.835;
2013;Euro;x1000;V;IXB, Financiën;4;Internationale Fin. Betrekkingen;308.005;434.005;434.005;-47.707.765;-49.193.450;
2013;Euro;x1000;V;IXB, Financiën;5;Exportkrediet- en investeringsverzekering;10.616.386;10.616.386;10.616.386;10.616.386;3.590.788;
2013;Euro;x1000;V;IXB, Financiën;6;BTW-Compensatiefonds;2.895.357;2.895.357;2.894.127;2.660.000;2.715.812;
2013;Euro;x1000;V;IXB, Financiën;7;Beheer materiele activa;84.58;300;306;606;-1.55;
2013;Euro;x1000;V;IXB, Financiën;10;Nominaal en onvoorzien;7.008;5.685;3.219;3.901;0;
2013;Euro;x1000;V;IXB, Financiën;21;Centraal Apparaat;204.189;203.021;214.776;201.324;198.523;
2013;Euro;x1000;U;X, Defensie;-;TOTAAL;7.776.971;7.776.971;7.788.480;7.710.212;7.702.087;
2013;Euro;x1000;U;X, Defensie;1;Opdracht Inzet;213.15;213.15;240.429;202.829;177.246;
2013;Euro;x1000;U;X, Defensie;2;Taakuitvoering Zeestrijdkrachten;714.076;714.076;722.227;711.277;711.618;
2013;Euro;x1000;U;X, Defensie;3;Taakuitvoering Landstrijdkrachten;1.135.839;1.135.839;1.168.544;1.157.060;1.155.056;
2013;Euro;x1000;U;X, Defensie;4;Taakuitvoering Luchtstrijdkrachten;663.949;663.949;664.67;653.266;651.319;
2013;Euro;x1000;U;X, Defensie;5;Taakuitvoering Koninklijke Marechaussee;317.618;317.618;333.626;331.185;328.658;
2013;Euro;x1000;U;X, Defensie;6;Investeringen Krijgsmacht;1.173.362;1.173.362;1.026.331;1.003.935;1.019.656;
2013;Euro;x1000;U;X, Defensie;7;Ondersteuning krijgsmacht door Defensie Materieel Org;862.466;862.466;865.403;858.662;853.972;
2013;Euro;x1000;U;X, Defensie;8;Ondersteuning krijgsmacht door Cdo Dienstencentra;939.434;939.434;1.012.933;1.038.671;1.040.029;
2013;Euro;x1000;U;X, Defensie;9;Algemeen;95.502;95.502;101.835;103.379;100.566;
2013;Euro;x1000;U;X, Defensie;10;Centraal apparaat;1.592.910;1.592.910;1.627.371;1.644.684;1.658.703;
2013;Euro;x1000;U;X, Defensie;11;Geheime uitgaven;5.264;5.264;5.264;5.264;5.264;
2013;Euro;x1000;U;X, Defensie;12;Nominaal en onvoorzien;63.401;63.401;19.847;0;0;
2013;Euro;x1000;O;X, Defensie;-;TOTAAL;373.797;373.797;349.377;324.577;308.49;
2013;Euro;x1000;O;X, Defensie;1;Opdracht Inzet;13.707;13.707;6.707;5.707;4.807;
2013;Euro;x1000;O;X, Defensie;2;Taakuitvoering Zeestrijdkrachten;20.164;20.164;20.044;18.044;18.882;
2013;Euro;x1000;O;X, Defensie;3;Taakuitvoering Landstrijdkrachten;20.523;20.523;20.523;20.523;26.772;
2013;Euro;x1000;O;X, Defensie;4;Taakuitvoering Luchtstrijdkrachten;15.286;15.286;15.227;13.827;15.256;
2013;Euro;x1000;O;X, Defensie;5;Taakuitvoering Koninklijke Marechaussee;4.652;4.652;4.59;6.89;7.154;
2013;Euro;x1000;O;X, Defensie;6;Investeringen Krijgsmacht;205.528;205.528;136.658;117.358;118.077;
2013;Euro;x1000;O;X, Defensie;7;Ondersteuning krijgsmacht door Defensie Materieel Org;42.667;42.667;77.933;73.533;59.554;
2013;Euro;x1000;O;X, Defensie;8;Ondersteuning krijgsmacht door Cdo Dienstencentra;44.319;44.319;60.912;61.912;55.319;
2013;Euro;x1000;O;X, Defensie;9;Algemeen;0;0;0;0;0;
2013;Euro;x1000;O;X, Defensie;10;Centraal apparaat;6.951;6.951;6.783;6.783;2.669;
2013;Euro;x1000;O;X, Defensie;11;Geheime uitgaven;0;0;0;0;0;
2013;Euro;x1000;O;X, Defensie;12;Nominaal en onvoorzien;0;0;0;0;0;
2013;Euro;x1000;V;X, Defensie;-;TOTAAL;7.917.027;7.917.027;8.038.439;7.960.171;7.549.757;
2013;Euro;x1000;V;X, Defensie;1;Opdracht Inzet;213.15;213.15;240.429;202.829;153.728;
2013;Euro;x1000;V;X, Defensie;2;Taakuitvoering Zeestrijdkrachten;714.076;714.076;722.227;711.277;697.563;
2013;Euro;x1000;V;X, Defensie;3;Taakuitvoering Landstrijdkrachten;1.135.839;1.135.839;1.168.544;1.157.060;1.175.948;
2013;Euro;x1000;V;X, Defensie;4;Taakuitvoering Luchtstrijdkrachten;663.949;663.949;664.67;653.266;857.262;
2013;Euro;x1000;V;X, Defensie;5;Taakuitvoering Koninklijke Marechaussee;317.618;317.618;333.626;331.185;329.085;
2013;Euro;x1000;V;X, Defensie;6;Investeringen Krijgsmacht;1.313.418;1.313.418;1.276.290;1.253.894;633.007;
2013;Euro;x1000;V;X, Defensie;7;Ondersteuning krijgsmacht door Defensie Materieel Org;862.466;862.466;865.403;858.662;846.181;
2013;Euro;x1000;V;X, Defensie;8;Ondersteuning krijgsmacht door Cdo Dienstencentra;939.434;939.434;1.012.933;1.038.671;1.111.277;
2013;Euro;x1000;V;X, Defensie;9;Algemeen;95.502;95.502;101.835;103.379;84.443;
2013;Euro;x1000;V;X, Defensie;10;Centraal apparaat;1.592.910;1.592.910;1.627.371;1.644.684;1.655.999;
2013;Euro;x1000;V;X, Defensie;11;Geheime uitgaven;5.264;5.264;5.264;5.264;5.264;
2013;Euro;x1000;V;X, Defensie;12;Nominaal en onvoorzien;63.401;63.401;19.847;0;0;
2013;Euro;x1000;U;XII, Infrastructuur en Milieu;-;TOTAAL;9.910.497;9.985.497;10.007.143;9.880.259;9.857.324;
2013;Euro;x1000;U;XII, Infrastructuur en Milieu;11;Waterkwantiteit;40.946;40.946;45.47;44.275;41.021;
2013;Euro;x1000;U;XII, Infrastructuur en Milieu;12;Waterkwaliteit;100.756;100.756;104.541;77.96;78.565;
2013;Euro;x1000;U;XII, Infrastructuur en Milieu;13;Ruimtelijke Ontwikkeling;147.634;147.634;137.548;114.689;112.483;
2013;Euro;x1000;U;XII, Infrastructuur en Milieu;14;Wegen en verkeersveiligheid;40.405;40.405;40.397;33.714;32.729;
2013;Euro;x1000;U;XII, Infrastructuur en Milieu;15;Openbaar vervoer;8.316;8.316;8.844;10.184;8.2;
2013;Euro;x1000;U;XII, Infrastructuur en Milieu;16;Spoor;38.049;38.049;38.347;60.824;60.35;
2013;Euro;x1000;U;XII, Infrastructuur en Milieu;17;Luchtvaart;23.341;23.341;23.889;24.581;21.796;
2013;Euro;x1000;U;XII, Infrastructuur en Milieu;18;Scheepvaart;6.464;6.464;6.89;7.01;5.361;
2013;Euro;x1000;U;XII, Infrastructuur en Milieu;19;Klimaat;92.943;92.943;98.771;90.387;86.983;
2013;Euro;x1000;U;XII, Infrastructuur en Milieu;20;Lucht en geluid;78.823;78.823;77.943;87.879;90.946;
2013;Euro;x1000;U;XII, Infrastructuur en Milieu;21;Duurzaamheid;44.601;44.601;40.275;12.736;11.596;
2013;Euro;x1000;U;XII, Infrastructuur en Milieu;22;Externe veiligheid en risico's;17.233;17.233;16.375;35.632;29.451;
2013;Euro;x1000;U;XII, Infrastructuur en Milieu;23;Meteorologie, seismologie en aardobservatie;46.31;46.31;41.973;42.778;43.001;
2013;Euro;x1000;U;XII, Infrastructuur en Milieu;24;Handhaving en toezicht;136.654;136.654;135.317;130.205;130.23;
2013;Euro;x1000;U;XII, Infrastructuur en Milieu;25;Bijdrage BDU;1.795.605;1.870.605;2.038.751;2.046.013;2.046.018;
2013;Euro;x1000;U;XII, Infrastructuur en Milieu;26;Bijdrage investeringsfondsen;6.761.720;6.761.720;6.754.509;6.693.241;6.696.616;
2013;Euro;x1000;U;XII, Infrastructuur en Milieu;97;Algemeen departement;23.429;23.429;23.804;26.941;25.74;
2013;Euro;x1000;U;XII, Infrastructuur en Milieu;98;Apparaatsuitgaven Kerndepartement;350.087;350.087;359.304;341.21;336.238;
2013;Euro;x1000;U;XII, Infrastructuur en Milieu;99;Nominaal en onvoorzien;157.181;157.181;14.195;0;0;
2013;Euro;x1000;O;XII, Infrastructuur en Milieu;-;TOTAAL;176.056;176.056;177.152;213.547;220.579;
2013;Euro;x1000;O;XII, Infrastructuur en Milieu;11;Waterkwantiteit;470;470;50;50;78;
2013;Euro;x1000;O;XII, Infrastructuur en Milieu;12;Waterkwaliteit;0;0;0;0;0;
2013;Euro;x1000;O;XII, Infrastructuur en Milieu;13;Ruimtelijke Ontwikkeling;934;934;1.903;4.359;6.938;
2013;Euro;x1000;O;XII, Infrastructuur en Milieu;14;Wegen en verkeersveiligheid;6.782;6.782;6.782;4.869;5.236;
2013;Euro;x1000;O;XII, Infrastructuur en Milieu;15;Openbaar vervoer;0;0;0;0;10;
2013;Euro;x1000;O;XII, Infrastructuur en Milieu;16;Spoor;0;0;0;0;0;
2013;Euro;x1000;O;XII, Infrastructuur en Milieu;17;Luchtvaart;42.751;42.751;42.751;38.145;38.863;
2013;Euro;x1000;O;XII, Infrastructuur en Milieu;18;Scheepvaart;0;0;97;97;97;
2013;Euro;x1000;O;XII, Infrastructuur en Milieu;19;Klimaat;120;120;120;128.639;134.567;
2013;Euro;x1000;O;XII, Infrastructuur en Milieu;20;Lucht en geluid;0;0;0;0;337;
2013;Euro;x1000;O;XII, Infrastructuur en Milieu;21;Duurzaamheid;0;0;0;0;125;
2013;Euro;x1000;O;XII, Infrastructuur en Milieu;22;Externe veiligheid en risico's;0;0;450;15.787;16.919;
2013;Euro;x1000;O;XII, Infrastructuur en Milieu;23;Meteorologie, seismologie en aardobservatie;0;0;0;0;0;
2013;Euro;x1000;O;XII, Infrastructuur en Milieu;24;Handhaving en toezicht;0;0;0;0;0;
2013;Euro;x1000;O;XII, Infrastructuur en Milieu;25;Bijdrage BDU;0;0;0;0;0;
2013;Euro;x1000;O;XII, Infrastructuur en Milieu;26;Bijdrage investeringsfondsen;0;0;0;0;0;
2013;Euro;x1000;O;XII, Infrastructuur en Milieu;97;Algemeen departement;2.685;2.685;2.685;5.907;4.271;
2013;Euro;x1000;O;XII, Infrastructuur en Milieu;98;Apparaatsuitgaven Kerndepartement;2.434;2.434;2.434;15.694;13.138;
2013;Euro;x1000;O;XII, Infrastructuur en Milieu;99;Nominaal en onvoorzien;0;0;0;0;0;
2013;Euro;x1000;V;XII, Infrastructuur en Milieu;-;TOTAAL;9.634.233;9.634.233;9.573.316;9.630.113;9.623.925;
2013;Euro;x1000;V;XII, Infrastructuur en Milieu;11;Waterkwantiteit;45.755;45.755;50.198;45.947;37.457;
2013;Euro;x1000;V;XII, Infrastructuur en Milieu;12;Waterkwaliteit;48.085;48.085;95.962;82.482;70.389;
2013;Euro;x1000;V;XII, Infrastructuur en Milieu;13;Ruimtelijke Ontwikkeling;157.114;157.114;127.169;145.71;35.851;
2013;Euro;x1000;V;XII, Infrastructuur en Milieu;14;Wegen en verkeersveiligheid;40.18;40.18;35.861;33.173;31.318;
2013;Euro;x1000;V;XII, Infrastructuur en Milieu;15;Openbaar vervoer;6.362;6.362;6.89;8.23;3.018;
2013;Euro;x1000;V;XII, Infrastructuur en Milieu;16;Spoor;9.473;9.473;9.771;29.791;10.051;
2013;Euro;x1000;V;XII, Infrastructuur en Milieu;17;Luchtvaart;14.958;14.958;15.806;26.756;27.313;
2013;Euro;x1000;V;XII, Infrastructuur en Milieu;18;Scheepvaart;6.113;6.113;6.44;5.048;5.077;
2013;Euro;x1000;V;XII, Infrastructuur en Milieu;19;Klimaat;29.252;29.252;28.909;29.214;27.629;
2013;Euro;x1000;V;XII, Infrastructuur en Milieu;20;Lucht en geluid;25.259;25.259;24.68;89.842;84.084;
2013;Euro;x1000;V;XII, Infrastructuur en Milieu;21;Duurzaamheid;19.754;19.754;18.024;14.093;8.88;
2013;Euro;x1000;V;XII, Infrastructuur en Milieu;22;Externe veiligheid en risico's;12.122;12.122;12.507;38.513;34.184;
2013;Euro;x1000;V;XII, Infrastructuur en Milieu;23;Meteorologie, seismologie en aardobservatie;47.046;47.046;42.709;43.514;42.042;
2013;Euro;x1000;V;XII, Infrastructuur en Milieu;24;Handhaving en toezicht;136.654;136.654;135.317;130.205;130.23;
2013;Euro;x1000;V;XII, Infrastructuur en Milieu;25;Bijdrage BDU;1.746.573;1.746.573;1.814.525;1.852.425;2.000.820;
2013;Euro;x1000;V;XII, Infrastructuur en Milieu;26;Bijdrage investeringsfondsen;6.761.720;6.761.720;6.754.509;6.693.241;6.696.616;
2013;Euro;x1000;V;XII, Infrastructuur en Milieu;97;Algemeen departement;21.203;21.203;21.349;23.945;42.119;
2013;Euro;x1000;V;XII, Infrastructuur en Milieu;98;Apparaatsuitgaven Kerndepartement;349.429;349.429;358.495;337.984;336.847;
2013;Euro;x1000;V;XII, Infrastructuur en Milieu;99;Nominaal en onvoorzien;157.181;157.181;14.195;0;0;
2013;Euro;x1000;U;XIII, Economische Zaken;-;TOTAAL;5.229.174;5.151.201;4.990.104;5.197.432;5.014.868;
2013;Euro;x1000;U;XIII, Economische Zaken;11;Goed functionerende economie en markten;219.931;220.068;217.611;219.088;216.199;
2013;Euro;x1000;U;XIII, Economische Zaken;12;Een sterk innovatievermogen;795.764;795.764;818.101;889.987;775.292;
2013;Euro;x1000;U;XIII, Economische Zaken;13;Een excellent ondernemingsklimaat;366.134;379.101;346.591;471.554;436.722;
2013;Euro;x1000;U;XIII, Economische Zaken;14;Een doelmatige en duurzame energievoorziening;1.312.815;1.330.815;1.307.273;1.259.942;1.251.808;
2013;Euro;x1000;U;XIII, Economische Zaken;15;Een sterke internationale concurrentiepositie;112.104;0;0;0;0;
2013;Euro;x1000;U;XIII, Economische Zaken;16;Een concurr., duurz.en veilige agro-, viss.- en voedeselket.;517.397;529.61;584.953;675.872;666.001;
2013;Euro;x1000;U;XIII, Economische Zaken;17;Groen onderwijs van hoge kwaliteit;776.575;776.575;797.622;813.964;817.433;
2013;Euro;x1000;U;XIII, Economische Zaken;18;Natuur, regio en ruimte;689.737;690.625;485.08;443.401;440.797;
2013;Euro;x1000;U;XIII, Economische Zaken;40;Apparaat;408.944;398.87;418.457;423.624;410.616;
2013;Euro;x1000;U;XIII, Economische Zaken;41;Nominaal en onvoorzien;29.773;29.773;14.416;0;0;
2013;Euro;x1000;O;XIII, Economische Zaken;-;TOTAAL;12.820.267;12.823.952;17.211.648;17.921.261;17.974.573;
2013;Euro;x1000;O;XIII, Economische Zaken;11;Goed functionerende economie en markten;52.265;52.265;3.856.411;3.847.103;3.846.784;
2013;Euro;x1000;O;XIII, Economische Zaken;12;Een sterk innovatievermogen;45.782;45.782;47.653;84.569;96.098;
2013;Euro;x1000;O;XIII, Economische Zaken;13;Een excellent ondernemingsklimaat;92.599;92.599;60.847;69.617;37.435;
2013;Euro;x1000;O;XIII, Economische Zaken;14;Een doelmatige en duurzame energievoorziening;12.194.911;12.212.911;12.812.911;13.461.297;13.547.739;
2013;Euro;x1000;O;XIII, Economische Zaken;15;Een sterke internationale concurrentiepositie;14.315;0;0;0;0;
2013;Euro;x1000;O;XIII, Economische Zaken;16;Een concurr., duurz.en veilige agro-, viss.- en voedeselket.;291.579;291.579;296.529;337.647;329.393;
2013;Euro;x1000;O;XIII, Economische Zaken;17;Groen onderwijs van hoge kwaliteit;75;75;75;3.16;3.91;
2013;Euro;x1000;O;XIII, Economische Zaken;18;Natuur, regio en ruimte;113.714;113.714;122.195;90.332;87.438;
2013;Euro;x1000;O;XIII, Economische Zaken;40;Apparaat;15.027;15.027;15.027;27.536;25.776;
2013;Euro;x1000;O;XIII, Economische Zaken;41;Nominaal en onvoorzien;0;0;0;0;0;
2013;Euro;x1000;V;XIII, Economische Zaken;-;TOTAAL;7.805.200;7.741.308;9.623.015;9.670.910;7.370.565;
2013;Euro;x1000;V;XIII, Economische Zaken;11;Goed functionerende economie en markten;218.197;218.334;215.887;218.417;214.441;
2013;Euro;x1000;V;XIII, Economische Zaken;12;Een sterk innovatievermogen;607.73;607.73;745.954;888.072;768.402;
2013;Euro;x1000;V;XIII, Economische Zaken;13;Een excellent ondernemingsklimaat;2.585.516;2.591.009;2.600.464;2.662.618;725.485;
2013;Euro;x1000;V;XIII, Economische Zaken;14;Een doelmatige en duurzame energievoorziening;1.996.164;2.014.164;3.470.423;3.496.311;3.397.220;
2013;Euro;x1000;V;XIII, Economische Zaken;15;Een sterke internationale concurrentiepositie;90.549;0;0;0;0;
2013;Euro;x1000;V;XIII, Economische Zaken;16;Een concurr., duurz.en veilige agro-, viss.- en voedeselket.;638.549;650.762;706.421;761.358;676.538;
2013;Euro;x1000;V;XIII, Economische Zaken;17;Groen onderwijs van hoge kwaliteit;777.779;777.779;798.939;866.651;840.206;
2013;Euro;x1000;V;XIII, Economische Zaken;18;Natuur, regio en ruimte;452.081;452.969;652.136;353.941;342.143;
2013;Euro;x1000;V;XIII, Economische Zaken;40;Apparaat;408.862;398.788;418.375;423.542;406.13;
2013;Euro;x1000;V;XIII, Economische Zaken;41;Nominaal en onvoorzien;29.773;29.773;14.416;0;0;
2013;Euro;x1000;U;XV, Sociale Zaken en Werkgelegenheid;-;TOTAAL;30.225.244;30.389.943;30.556.120;29.483.323;29.290.315;
2013;Euro;x1000;U;XV, Sociale Zaken en Werkgelegenheid;1;Arbeidsmarkt;24.272;24.272;18.657;13.718;12.083;
2013;Euro;x1000;U;XV, Sociale Zaken en Werkgelegenheid;2;Bijstand, Toeslagenwet en Sociale werkvoorziening;9.230.038;9.219.668;9.250.718;9.767.881;9.751.058;
2013;Euro;x1000;U;XV, Sociale Zaken en Werkgelegenheid;3;Arbeidsongeschiktheid;472;472;600;616;593;
2013;Euro;x1000;U;XV, Sociale Zaken en Werkgelegenheid;4;Jonggehandicapten;2.606.167;2.606.167;2.608.542;2.671.609;2.670.218;
2013;Euro;x1000;U;XV, Sociale Zaken en Werkgelegenheid;5;Werkloosheid;5.122;5.122;8.983;16.649;15.705;
2013;Euro;x1000;U;XV, Sociale Zaken en Werkgelegenheid;6;Ziekte en zwangerschap;5.164;5.164;5.392;5.641;6.171;
2013;Euro;x1000;U;XV, Sociale Zaken en Werkgelegenheid;7;Kinderopvang;2.696.970;2.710.970;2.518.035;2.374.163;2.331.576;
2013;Euro;x1000;U;XV, Sociale Zaken en Werkgelegenheid;8;Oudedagsvoorziening;958.574;988.574;1.290.660;1.261.908;1.262.819;
2013;Euro;x1000;U;XV, Sociale Zaken en Werkgelegenheid;9;Nabestaanden;937;937;1.09;914;814;
2013;Euro;x1000;U;XV, Sociale Zaken en Werkgelegenheid;10;Tegemoetkoming ouders;4.293.755;4.276.554;4.313.793;4.446.915;4.335.531;
2013;Euro;x1000;U;XV, Sociale Zaken en Werkgelegenheid;11;Uitvoeringskosten;432.859;432.859;480.658;462.687;454.688;
2013;Euro;x1000;U;XV, Sociale Zaken en Werkgelegenheid;12;Rijksbijdragen;9.556.131;9.553.531;9.555.232;8.034.904;8.041.464;
2013;Euro;x1000;U;XV, Sociale Zaken en Werkgelegenheid;13;Integratie en maatschappelijke samenhang;0;172.387;105.199;95.911;95.434;
2013;Euro;x1000;U;XV, Sociale Zaken en Werkgelegenheid;96;Apparaat;240.603;248.64;258.461;257.347;251.182;
2013;Euro;x1000;U;XV, Sociale Zaken en Werkgelegenheid;97;Aflopende regelingen;0;0;0;928;929;
2013;Euro;x1000;U;XV, Sociale Zaken en Werkgelegenheid;98;Algemeen;67.028;67.028;65.011;71.532;60.05;
2013;Euro;x1000;U;XV, Sociale Zaken en Werkgelegenheid;99;Nominaal en onvoorzien;107.152;77.598;75.089;0;0;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;-;TOTAAL;1.758.487;1.785.034;1.854.731;2.024.421;2.050.946;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;1;Arbeidsmarkt;37.755;37.755;37.755;31.855;30.722;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;2;Bijstand, Toeslagenwet en Sociale werkvoorziening;127.483;127.483;73.783;109.421;111.947;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;3;Arbeidsongeschiktheid;0;0;0;0;0;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;4;Jonggehandicapten;0;0;0;13.775;13.775;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;5;Werkloosheid;0;0;0;0;0;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;6;Ziekte en zwangerschap;0;0;0;298;301;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;7;Kinderopvang;1.427.015;1.427.015;1.433.015;1.442.137;1.486.635;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;8;Oudedagsvoorziening;0;0;0;0;0;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;9;Nabestaanden;0;0;0;0;0;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;10;Tegemoetkoming ouders;155.199;154.18;151.577;226.099;185.843;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;11;Uitvoeringskosten;0;0;0;6.289;6.289;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;12;Rijksbijdragen;0;0;0;509;510;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;13;Integratie en maatschappelijke samenhang;0;27.566;147.566;157.566;178.858;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;41;Inkomensbeleid;0;0;0;0;0;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;42;Arbeidsparticipatie;0;0;0;0;0;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;43;Arbeidsverhoudingen;0;0;0;0;0;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;44;Gezond en veilig werken;0;0;0;0;0;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;45;Pensioenbeleid;0;0;0;0;0;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;46;Inkomensbescherming met activering;0;0;0;0;0;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;47;Aan het werk: Bemiddeling en Re-integratie;0;0;0;0;0;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;48;Sociale werkvoorziening;0;0;0;0;0;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;49;Overige inkomensbescherming;0;0;0;0;0;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;50;Tegemoetkoming specifieke kosten;0;0;0;0;0;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;51;Rijksbijdragen sociale fondsen;0;0;0;0;0;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;52;Kinderopvang;0;0;0;0;0;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;96;Apparaat;11.035;11.035;11.035;11.035;9.744;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;97;Aflopende regelingen;0;0;0;356;510;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;98;Algemeen;0;0;0;25.081;25.812;
2013;Euro;x1000;O;XV, Sociale Zaken en Werkgelegenheid;99;Nominaal en onvoorzien;0;0;0;0;0;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;-;TOTAAL;30.224.100;30.372.799;30.549.976;29.499.659;30.185.925;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;1;Arbeidsmarkt;24.182;24.182;18.551;13.612;11.303;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;2;Bijstand, Toeslagenwet en Sociale werkvoorziening;9.229.406;9.219.036;9.250.024;9.767.241;10.660.968;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;3;Arbeidsongeschiktheid;472;472;600;616;593;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;4;Jonggehandicapten;2.606.167;2.606.167;2.608.542;2.671.609;2.670.218;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;5;Werkloosheid;5.122;5.122;8.983;16.649;15.705;
2013;Euro;x1000;V;XV, Sociale Zaken en Werkgelegenheid;6;Ziekte en zwangerschap;5.164;5.164;5.392;5.641;6.171;
